gene_name,gene_index,log2FC,p_value,adj_p_value
CTSZ,436,0.707789,0.0020977614654631824,0.010648801502471052
SMOC2,437,5.160803,1.137583013020781e-08,9.377206250846195e-07
SPCS3,438,0.609397,0.15191736696967043,0.2505797091987171
ARPC2,439,0.598003,0.002200429540907839,0.011025092163129538
STAT6,440,-0.20967,0.2619143043319904,0.37418228496334616
MAT2A,441,0.610073,0.11014473662158401,0.1956330198505073
NBPF9,442,1.203918,0.0026191112775137844,0.0125905099944814
SORBS3,443,1.744958,9.686788134918477e-10,1.4032309782796244e-07
PNISR,444,0.741557,0.00018841490007893944,0.001688514752486062
RPL9,445,0.79071,0.005301762473005244,0.021182320519301624
NPIPB13,446,0.109863,0.6242133164060168,0.7168537771212438
IFI27,447,-0.840077,0.07875711583635744,0.15405021946330932
ETS2,448,1.304014,3.625008250744007e-05,0.0004742117367058943
WWTR1,449,1.716032,0.0001690568908044933,0.0015578062702241919
CFB,450,1.292636,0.012344277262459267,0.03911138731870537
FAM156A,451,0.60543,0.009651177036335043,0.032861707361361334
SSH1,452,1.345516,4.102989857199408e-07,1.469690966848828e-05
FAM177A1,453,0.510262,0.012436820810218626,0.039309771664065
TOMM7,454,1.030903,6.969265546791139e-06,0.0001330440896679576
VMP1,455,1.05034,4.946298155785802e-05,0.0006071465418513151
NFIX,456,2.085378,2.7111891249297974e-05,0.00037854810028520157
HLA-DRA,457,2.264558,1.5724059399335251e-09,1.9963018397275516e-07
RPLP1,458,1.45543,0.0016579724707105486,0.008888998024166962
SMAD3,459,0.253221,0.5552295630761426,0.6532786558319605
FUS,460,0.771789,0.0002687209624317867,0.0022141663240772187
CYTH2,461,-0.222912,0.3550857224976084,0.45582483996386153
SLC25A39,462,-1.349316,6.0090180810814094e-06,0.00011921819256332815
PKP4,463,0.060848,0.8818479082649934,0.9403672877255012
COL5A1,464,4.118683,2.408966131014683e-07,9.928669821573279e-06
SELENOF,465,1.193919,0.0066188159591449,0.024951644319003766
VEGFB,466,1.664133,2.237785664508709e-12,1.422148883112454e-09
TMEM123,467,-0.182247,0.3469261104295236,0.4472445557892975
MTDH,468,0.83722,2.2967908791118503e-05,0.0003322252357517075
DNTTIP1,469,0.63641,0.1904696743187619,0.2934347086138512
CTRC,470,-2.204236,0.043740739894522374,0.09930762026256651
TNKS1BP1,471,0.677132,0.0002535712037439358,0.0021201022998586843
ANXA11,472,0.193355,0.40768242851552194,0.5090797695496164
SPINT2,473,-0.863293,0.0009508254966046942,0.005799446782851108
GPS1,474,0.402524,0.011217894876957795,0.036475284200519154
DHX15,475,0.380593,0.08512092332309672,0.1627017862024186
SPHK1,476,1.94743,5.946847252642842e-05,0.0007019702679707408
MYOF,477,0.368986,0.12690150160825547,0.21808151458341252
GOLGA8B,478,0.76414,0.07620271170616956,0.15030733112968028
NPIPB11,479,-0.224432,0.4910179339148595,0.5917264690516667
SEC24D,480,1.074649,3.0960538191115663e-06,7.106407260876646e-05
CTSB,481,0.445994,0.3437208752687475,0.44402563265648376
SERPINA3,482,2.186306,0.009606618995893495,0.03274961080430831
ABI1,483,0.258191,0.21153238337860855,0.3177098029230744
MICAL1,484,1.055452,0.06059142708890106,0.12658482808007038
EIF3H,485,0.953597,0.019055373533205387,0.05368208113408008
HNRNPH2,486,0.305087,0.16640820920661567,0.2656749753524195
CAPG,487,0.247851,0.3645333644990828,0.46567707262329333
PPP1CB,488,0.666806,0.001240020812157673,0.007118196392866642
PLAUR,489,-0.145379,0.7626192452107599,0.8401947069621507
RPL35A,490,0.646833,0.0038471212814222694,0.016672269328046663
XRCC5,491,0.363343,0.06129459350238615,0.12771416682729925
EMC7,492,1.421607,0.0035096216641308953,0.015675246913861362
TXNDC5,493,1.713285,7.57068817880797e-09,6.77706660497171e-07
C3,494,4.9037,5.336923918211309e-08,3.0379647870266657e-06
RIOK3,495,-1.172837,7.680644652913895e-06,0.00014383686340974967
HNRNPM,496,0.744027,0.006034410580314051,0.023333449036853214
ACTG2,497,4.488553,4.961095099235019e-05,0.0006085836522417752
GIPC1,498,0.291867,0.49970450994209514,0.6001754892622824
MYO1C,499,0.948299,1.702517776868499e-05,0.0002643138264649114
FKBP4,500,0.140505,0.575571938637153,0.6716426442629005
UBE2G2,501,1.074596,0.004370700425696922,0.018332375790218236
TP53BP2,502,0.611587,0.0047646841261379715,0.01953815257522411
GPX2,503,-1.192462,0.10723859772243732,0.19194218349502476
CFHR1,504,2.783112,8.473586856248976e-05,0.0009167387954693085
NCL,505,0.723603,0.0054510717617635715,0.02161066036375239
ADAM28,506,-0.150569,0.7534885495515414,0.8323228435500374
MLLT6,507,0.325515,0.09257570328978325,0.17249918949323936
ADAM9,508,-0.114138,0.7171971301015821,0.8005382810272674
RPS25,509,0.383034,0.3704959294375568,0.4719780346491631
SH3PXD2A,510,1.978505,5.5631947738332845e-11,1.635828361780441e-08
TCEA1,511,1.062999,0.0009220412262918473,0.005665980723386053
HDAC6,512,0.847248,1.8657239082639595e-05,0.0002840543022929541
RPS24,513,1.101215,7.90650151356847e-06,0.00014744851934477617
MGAT4B,514,-0.487075,0.031166433495099462,0.07713080319792621
PFKFB3,515,0.288343,0.30748682899562263,0.4247211679199861
PSAP,516,0.863035,0.037917658670243035,0.0893452689226717
OGA,517,0.669735,0.039402132909660534,0.09201771223959485
FCGR3A,518,-1.286409,0.0010812642402280928,0.00639123516253635
MICALL2,519,-0.295342,0.2190288110073642,0.32628254107040316
SPPL2A,520,0.643825,0.000522393987494513,0.003684813443476334
VDAC2,521,0.208019,0.36006563764308397,0.46074650085778107
FMN1,522,0.68639,0.08563412225022846,0.1633604430435498
SRSF5,523,0.348797,0.36679616390973624,0.4679608357198364
IFITM3,524,1.755695,0.00020009585761202514,0.0017685457563097835
OGDH,525,0.601028,0.1733695694212548,0.27309137980076287
PGK1,526,0.162853,0.5695906294553448,0.6661151701141774
ANKRD11,527,0.755869,0.0004987495612460761,0.003557518141241472
TCP1,528,0.411955,0.09773842644928157,0.1793707256150253
GPATCH2L,529,0.613181,0.00473778724710905,0.019449707554760446
SLC3A2,530,0.528626,0.025748911220107217,0.06717151747183955
SLC38A1,531,0.049659,0.9035408486133655,0.9576119128663121
TGFBR2,532,1.388868,0.0009689438980357612,0.00587581193510125
RAB21,533,0.765621,6.501026682186265e-05,0.00075472437634503
PPDPF,534,0.100295,0.6673828210167201,0.7558991006582961
KDELR1,535,0.761671,0.11301450580176597,0.19956070438295162
TUFM,536,0.372734,0.055756443155195436,0.1188678375284607
CBWD2,537,-0.004085,0.9842910993489238,1.0
AGRN,538,0.231747,0.32456528562040277,0.42652477461699245
TRIM25,539,-0.531872,0.028712856252815208,0.0725965068065596
USF2,540,0.851921,2.2371518979283837e-05,0.0003250304538428251
MTPN,541,0.308247,0.15014329482148633,0.24819374486307286
TPP1,542,1.109001,3.7472108781873825e-05,0.00048536358652971477
EHF,543,-0.109081,0.7158750733375868,0.7993796304383494
USP48,544,1.16036,0.03448683306954366,0.08329350230514644
CTDNEP1,545,1.045212,6.527541854857403e-07,2.090796081525925e-05
THBS1,546,4.822809,2.822041359812753e-07,1.1184613784217779e-05
FNBP4,547,-0.057526,0.8841114210352427,0.9422709821917942
EFEMP1,548,6.838328,1.8968093058307324e-09,2.2785063510300346e-07
CTDSP1,549,0.731294,0.07156603037031935,0.14320627942193032
WWP2,550,-0.058814,0.7427719208936336,0.8232545492841338
RAPGEF1,551,1.218082,0.0009634775242110574,0.005854864498606428
TMEM238,552,-0.383344,0.20347288523797255,0.30864023037213556
UBE2I,553,0.863454,0.02472682214714904,0.06518708993991479
GSN,554,0.960629,3.0721838477442994e-05,0.000416552608289129
JUND,555,0.937912,0.0002637195820258781,0.0021857549371021557
ARHGEF7,556,0.902226,0.02099599442825435,0.05788141140600841
LDLR,557,-0.694907,0.09088122343338262,0.17029208511138208
GADD45B,558,1.972445,0.0007871472614927985,0.005012148739065813
APOA1,559,-0.452402,0.7034133309219783,0.7884136105418384
ATP5MC2,560,0.546429,0.009179761017610652,0.03158960206252357
ILF3,561,0.717155,0.08538874556894085,0.16303970502555765
ARL4C,562,1.778728,4.751582544234815e-07,1.6365546801393372e-05
CXCL5,563,-0.019073,0.9822536647591154,1.0
TMOD3,564,0.670776,0.09078021953588873,0.1701474344082724
JUP,565,-0.438044,0.1981363573665496,0.302244241306883
CYBRD1,566,2.961676,5.0379610467831466e-06,0.00010384408915764885
UBR5,567,0.703141,0.004062872497094884,0.01738211824228066
LAPTM5,568,0.190466,0.553170058040682,0.6513659263319272
NOMO3,569,0.467357,0.059404638643955,0.12476123253496016
SRSF1,570,0.624701,0.10137753359639214,0.18424712079174552
CBFB,571,0.903394,0.023994057977534827,0.06366423383372574
HMGN1,572,0.583277,0.007320550015383363,0.026847013375477968
PODN,573,5.850352,3.822971329842508e-08,2.406273423936973e-06
DPYSL3,574,3.561155,4.1376502737443904e-05,0.0005279523836984342
TRIM28,575,0.470146,0.1307587409479582,0.22301774352140288
EEF1G,576,0.868766,0.0006249781979541127,0.004219566647667572
COX8A,577,0.474416,0.026031586993975588,0.0676759429095161
UQCRQ,578,0.929882,0.005313288062885341,0.021211162741014006
RPL28,579,0.732485,0.10769715682612228,0.19251807337187507
PDCD6IP,580,0.417082,0.032155440338731724,0.0788485206952913
MGP,581,5.483591,1.0396615665399466e-07,5.172316293536234e-06
RBM42,582,0.353239,0.16376264475894978,0.2630268925807981
SQSTM1,583,0.517752,0.18039187180972285,0.28163019949153634
MRC2,584,3.15045,5.705299523267797e-06,0.00011469398562030497
LGALS4,585,-1.076773,0.020760675114119064,0.05739630373607348
SAV1,586,0.827491,0.042993363306362026,0.09810195164450293
GP2,587,-1.924242,0.11211546758310668,0.19831090203400834
MEF2D,588,0.662286,0.0004998701495057986,0.0035617431278001004
KLHDC2,589,0.924346,6.983141879893173e-05,0.0007935283021749598
LAMTOR2,590,0.803897,0.03990842941950467,0.09291784014906376
DMPK,591,0.937283,0.06786756381229068,0.13767080669954065
RPL38,592,1.320683,0.0025142156024194886,0.012215181648154463
WDR26,593,0.261585,0.1939469022924791,0.2973037598867204
EMP3,594,1.251263,0.00032090237114610004,0.002545127863908743
TTC37,595,0.925233,4.8303116814005614e-05,0.0005966267738888555
DDRGK1,596,0.99295,0.037470923398917874,0.08852556204366004
SLC38A10,597,0.879114,0.0003549424742718965,0.0027552094900041894
SPON1,598,4.084135,4.8076222483475115e-08,2.8357774225956383e-06
MX1,599,-0.227895,0.5018589725913924,0.602175748768075
CXCL14,600,4.262737,2.0029706626552557e-05,0.0002993970032243641
DNAJB14,601,0.934095,0.020972276022841393,0.0578514155595069
KLF9,602,3.257712,4.247469466709255e-07,1.507425321132007e-05
API5,603,0.839783,0.0006954646274792182,0.0045595170136333045
NAP1L4,604,0.746656,0.0023931017648604037,0.01176309827083703
INF2,605,-0.402693,0.07191949790685674,0.14374414408673883
RESF1,606,-0.110815,0.6857177615073162,0.7724470020844895
PAGR1,607,1.527084,0.0014123382869639847,0.007866688321028402
LAMA3,608,-0.477569,0.4299410165589099,0.5311720116104431
NPIPA7,609,1.185592,0.002793246271571446,0.013149281910687947
SRP9,610,0.548201,0.15997257056664327,0.26074456959819964
IGLV1,611,7.707006,1.2917453606870864e-12,1.0030785866844224e-09
C1S,612,4.012814,4.669144246212541e-08,2.7874791149888875e-06
CXCL2,613,0.94324,0.1674031629658397,0.26661355809135073
STRN4,614,0.137271,0.4274872545911851,0.5286502041743103
ADH5,615,1.443281,0.0005784130388191506,0.003985200122464717
RCN3,616,2.174298,1.2693287774537083e-05,0.00020961480506802605
NT5C3A,617,-0.123481,0.5378654517144403,0.6365021182259845
DDX17,618,0.908264,0.05145912407297872,0.11186406534542033
CIITA,619,1.82372,1.6895566834611973e-05,0.0002629568454291839
QSOX1,620,0.230939,0.38466683345301467,0.48638221461124714
NME1,621,0.73391,0.08302125337040873,0.16006022731444136
HGS,622,0.476883,0.200744216634609,0.3053240030817905
SRSF6,623,0.634519,0.008748830789959985,0.03048473919225357
PDCD5,624,0.760645,0.0010521686741756626,0.006266256061044356
ABCC3,625,-0.952918,0.08151203728188088,0.15793358049668915
LPIN2,626,-0.31908,0.4759825002927831,0.576392601774425
TAGLN,627,4.858188,2.5364664203800035e-06,6.0424334882595466e-05
ETV6,628,0.566964,0.006660426754352121,0.02504142509303266
PRKCSH,629,0.475419,0.008576145348212093,0.03008343791043397
USP9X,630,0.640488,0.0006122366560518187,0.0041635051297469385
SIGIRR,631,0.153745,0.7228735321014192,0.8056418767850915
CHKB,632,0.714568,0.06342985488430453,0.13096117911084504
AIDA,633,0.783487,0.001326174542251421,0.007488381959557249
TM4SF4,634,-0.333788,0.682942259091452,0.7698927355436426
DKK3,635,3.02358,1.751688968055283e-06,4.4644274721419314e-05
GALNT3,636,-0.679181,0.11671542258059445,0.20461661454869676
SRGAP2B,637,1.064175,0.05109663809553195,0.11125716922193578
CTSK,638,4.286658,9.797972665533367e-07,2.8983462384935865e-05
TRIR,639,0.599562,0.006413222009681632,0.024428771263297053
ANXA3,640,-0.498425,0.15110755749273744,0.24943192209169837
MAFK,641,0.496587,0.03741406517288967,0.08843797132124094
PDXK,642,0.796494,0.06629542473612716,0.1354580131431696
HM13,643,0.267465,0.6462742807845241,0.7372039607281518
CHD2,644,0.225298,0.25821095594677995,0.37001847855015363
RPL4,645,1.386147,0.0010228489338013325,0.006134291276961964
MYH14,646,-0.928369,0.009821934313264164,0.03321876464265144
VCL,647,0.994636,7.3791000098997e-05,0.0008297696877570433
LTBR,648,0.678031,0.06578897140731779,0.13470261127578131
SCP2,649,0.841377,0.03763278824753425,0.08880148056829229
C9ORF78,650,0.196205,0.33034509294859693,0.43017573376827994
RAN,651,0.988416,0.010856951554634718,0.0356488004296431
AMY1B,652,-0.661586,0.4935352858696994,0.5939608226584574
REG4,653,-3.117168,0.011238570633383486,0.036508251056416544
SNCA,654,-4.269538,3.9070586216343e-08,2.451368213529215e-06
TMEM87B,655,-0.235119,0.5659939782766027,0.6630186327760346
FAP,656,3.340348,2.6961848562982626e-06,6.36879464008834e-05
MAP1LC3B,657,0.02902,0.9473083448779556,0.991390263077854
SRRT,658,0.630215,0.09429160444356723,0.174731637491206
SPTSSA,659,1.691974,0.00019665972438607295,0.001745153735232028
RPS28,660,0.693992,0.08863250141775993,0.16723962364057926
PRDX3,661,0.461103,0.2555694066467124,0.366793391152246
COPE,662,0.615335,0.01681427549660929,0.048879746430382114
TVP23C,663,0.932705,0.0023967783368942556,0.011772358517864305
FUBP1,664,0.556714,0.005482310723176783,0.021705587531612905
NBPF12,665,0.974095,0.02110574010975326,0.05807321032154315
SEMA4B,666,0.193514,0.6701429039660747,0.7583277054012428
HECTD4,667,0.820081,0.004975952703236478,0.020191811371052908
A2M,668,2.940375,8.58774259460735e-06,0.0001566072626902594
MRFAP1,669,0.989489,0.00010903440539178523,0.0011074544059482554
SUN1,670,0.192458,0.44151264250253697,0.5427919232413404
SDHAP2,671,-0.269507,0.21843528182800256,0.3257185503552436
ROCK2,672,1.334314,0.002154618119592509,0.010853523798029154
EPCAM,673,-0.518629,0.26047244021399,0.3725005476666534
PTPN11,674,0.653092,0.005292007807218886,0.021169730476700968
CYB5R3,675,1.349418,2.59214104966527e-08,1.8173583921514406e-06
ABR,676,0.497096,0.29415477803626006,0.4097534668806024
SHB,677,0.290738,0.25378517327744643,0.36500377418155733
TIAL1,678,0.86511,0.001037400320161499,0.006202057288084605
APOBEC3C,679,0.907795,5.0041578835389394e-05,0.0006127216560820425
AFDN,680,-0.104292,0.6246181281070795,0.717235049358138
NACA2,681,1.039535,0.0005757691246712956,0.003973109465901644
LTBP2,682,4.517588,3.243712769910586e-07,1.2336753915059546e-05
ITCH,683,0.261238,0.5728832377931814,0.6689937935539413
GON4L,684,-0.313704,0.4516005387687293,0.5523674311965441
SKI,685,1.326841,1.22169740444094e-07,5.841907904099747e-06
GLUL,686,1.345755,0.0040357551925289765,0.017313646304156303
SF3B2,687,1.002499,0.01086995293073994,0.035673653621273956
MALL,688,-0.569881,0.10481239779307827,0.18867955490875685
VCAN,689,2.200237,0.00018699832889628064,0.0016806816047379674
HSPA4,690,0.572758,0.0035762058456359496,0.015875356323766077
SLC40A1,691,0.065092,0.7985527974321813,0.8712088084068781
KLF5,692,-0.907801,0.05059479120401575,0.11038405110856193
NBPF14,693,0.900388,0.01374213346478949,0.04231537533445104
LSP1,694,0.765056,0.19625504579016512,0.30009474209190024
POLR2K,695,0.828897,0.00034126228709520145,0.0026700589031225432
NEDD8,696,0.605699,0.12560031193803517,0.2163298195906189
CTBP1,697,0.986964,0.028900273838528164,0.07290431662247895
AMY2B,698,0.09858,0.8937874369241636,0.9502188923880496
PKN1,699,0.775875,3.228418096395449e-05,0.00043179270140588424
RHEB,700,0.357319,0.07154076154413154,0.14319054588854369
KDM5C,701,0.520745,0.24226744241810402,0.3520105378773558
ZC3H18,702,0.628904,0.11163246483328511,0.19766357854023714
ACTA2,703,5.065541,5.292979955568538e-07,1.7770860650481158e-05
SUMF2,704,0.681979,0.003952795098631941,0.017051459653634308
ERI3,705,0.958916,0.06707347973957295,0.13654893310885177
SKIL,706,0.055014,0.8996372166644356,0.9548406855676137
BCL7C,707,0.746325,0.004094660886023248,0.017473244490768817
RNPS1,708,0.375691,0.2805667648093951,0.3949272153441939
RPS5,709,1.050481,0.007758507822592408,0.02804621005372053
PRELID3B,710,0.18413,0.5406953083963156,0.6393516758127252
DBNL,711,-0.002994,0.990728096815176,1.0
NDUFB3,712,0.287624,0.608936322482839,0.7028866095164626
ZC3H4,713,0.007175,0.9852024523058864,1.0
ATG16L2,714,-0.382068,0.4008870696416482,0.5026012574144146
BCLAF1,715,0.27153,0.13874926236243218,0.23337192553766703
CCDC47,716,0.627,0.108288028264346,0.19338129485459396
ESD,717,1.342539,4.242043344765478e-08,2.603504546268682e-06
DAZAP2,718,0.679965,0.0715682725717363,0.14320627942193032
GCG,719,2.435295,0.06638788405625068,0.13559068046777883
ARHGEF1,720,0.527692,0.04831787677850944,0.10680686309155824
FRG1,721,0.378446,0.10833353029223948,0.1934450177003
THBS2,722,5.355847,1.031390203262873e-07,5.1572127904776296e-06
IGFBP7,723,4.761981,1.781161006713738e-07,7.876064279644503e-06
IGHA2,724,5.934339,4.146588255080535e-07,1.4826122543256192e-05
GMDS,725,-0.695927,0.17862695064916717,0.27940687215079335
STX10,726,-0.01719,0.9469956656474123,0.9912209971798784
LMAN2,727,0.722506,0.10022440535728426,0.18280909267140608
MYO18A,728,0.415058,0.07157769826241042,0.14320627942193032
RNF149,729,-0.488523,0.3590428560861848,0.45970646050262737
RPL8,730,-0.144584,0.7180327678195648,0.801289427824473
CD68,731,0.189633,0.575617871193,0.6716564605764803
BOC,732,4.554507,4.397875865549427e-07,1.5389440928452798e-05
RPS15,733,0.612673,0.026011224206056897,0.06764609841947827
EFNA1,734,0.027421,0.9642635962455524,1.0
PDGFRB,735,3.988624,1.4785104411076386e-06,3.9502675200615514e-05
ARFGEF1,736,0.778587,0.072041603125545,0.14389749199948296
CHP1,737,0.171542,0.48443074559866217,0.5852201446553374
TBC1D17,738,0.622649,0.01122149178371274,0.036480958684971074
MYL9,739,3.977322,1.6438331314308897e-06,4.272448090015826e-05
MAPK3,740,0.459283,0.2553508666322016,0.36661327966193
SSU72,741,0.753743,0.0005187012397409373,0.0036653388946804193
U2AF1,742,0.414908,0.018198920185518924,0.051894185348807104
HLA-DRB5,743,2.197661,3.1485350055240865e-05,0.00042340811019679197
ATP5F1C,744,1.013385,0.06746582790338784,0.13713828678545645
RNF44,745,-0.061495,0.8668099095134164,0.9277460763472493
DUSP7,746,1.293621,0.003603000649517367,0.015941855265916443
OST4,747,0.412013,0.051532793998330974,0.11198406955229633
POLR2A,748,0.252233,0.5410963826471449,0.639749134881558
FSCN1,749,1.268199,0.035702301321533396,0.08543110566756153
